amount,sender_name,sender_ref
4,"Müller, Johann Werner",https://d-nb.info/gnd/1125635347
4,"Brückmann, Philipp Ludwig",https://d-nb.info/gnd/102853118
4,"Morgenbesser, Michael",https://d-nb.info/gnd/116915781
4,"Spohr, Ferdinand",https://d-nb.info/gnd/131755528
4,"Heshusen, Tilemann",https://d-nb.info/gnd/118639595
4,Unbekannt,https://d-nb.info/gnd/0
4,Bf. Philipp von Freising,https://d-nb.info/gnd/100233619
4,"Montagnanus, Camillus",https://d-nb.info/gnd/1125461403
4,"Mohr, Gottfried Jakob",https://d-nb.info/gnd/1124693203
4,"Schüssler, Adam",https://d-nb.info/gnd/101230437X
4,"Friedrich August II., König von Sachsen",https://d-nb.info/gnd/118917218
4,"Zwilling, Gabriel",https://d-nb.info/gnd/129600601
4,Otto Eduard Leopold Fürst von Bismarck,https://d-nb.info/gnd/11851136X
4,"Loeben, Frau von",https://d-nb.info/gnd/1256301612
4,Johann Mattheson,https://d-nb.info/gnd/118578995
4,"Reinick, Johann Eilhard",https://d-nb.info/gnd/102917612
4,Carl Gustav Carus,https://d-nb.info/gnd/118519352
4,Dr. Johann Kitzing,https://d-nb.info/gnd/131588540
4,Immanuel Kant,https://d-nb.info/gnd/118559796
4,"Capito, Wolfgang",https://d-nb.info/gnd/118518968
4,Heinrich Richard Märtens,https://d-nb.info/gnd/100198716
4,Johann Christoph Faber,https://d-nb.info/gnd/105613738X
4,"Mendes da Costa, Emanuel",https://d-nb.info/gnd/10020807X
4,"Rabe, Johann Christian",https://d-nb.info/gnd/1035126796
4,"Waldeck, Charlotte [geb. Wyneken]",https://d-nb.info/gnd/1072588544
4,"Schäffer, E.",https://d-nb.info/gnd/1103163027
4,"Weixelbaum, Georg",https://d-nb.info/gnd/129489867
4,Wolfgang I. von Salm,https://d-nb.info/gnd/13162542X
4,"Trier, Johann Carl",https://d-nb.info/gnd/1127649892
4,Friedrich Althoff,https://d-nb.info/gnd/118644890
4,"Crocius, Christian Friedrich",https://d-nb.info/gnd/124760732
4,Dorothée de Talleyrand-Périgord,https://d-nb.info/gnd/118620606
4,"Trew, Maria Elisabeth",https://d-nb.info/gnd/1127585924
4,"Liszt, Franz",https://d-nb.info/gnd/118573527
4,Peter Lindpaintner,https://d-nb.info/gnd/125187467
4,Michael Türpe,https://d-nb.info/gnd/1037535553
4,"Will, Georg Philipp",https://d-nb.info/gnd/1136377972
4,"Donath, Adolph",https://d-nb.info/gnd/11947042X
4,Hz. Wilhelm zu Jülich,https://d-nb.info/gnd/118807358
4,"Aurifaber Vratislaviensis, Johannes",https://d-nb.info/gnd/130466042
4,"Guglinger, Wolfgang",https://d-nb.info/gnd/119694409
4,"Giesecke, Christian Justus",https://d-nb.info/gnd/1137563389
4,"Beuttel, Johann Georg",https://d-nb.info/gnd/1089846517
4,Christian Felix Weiße,https://d-nb.info/gnd/118630563
4,Georg Gottlieb Schaz,https://d-nb.info/gnd/100328547
4,Anton Romako,https://d-nb.info/gnd/118602403
4,"Gallus, Nikolaus",https://d-nb.info/gnd/118537369
4,François Guizot,https://d-nb.info/gnd/118543520
4,"Horn, Caspar",https://d-nb.info/gnd/128457465
4,"Taurinus, Franz Adolph",https://d-nb.info/gnd/101247478
4,"Comte, Achille",https://d-nb.info/gnd/117696900
4,"Stellwag, Johann Georg",https://d-nb.info/gnd/123877040
4,"Zanoni, Pellegrino",https://d-nb.info/gnd/113698982X
4,Friedrich von Reiffenberg,https://d-nb.info/gnd/138450358
4,"Goltwurm, Caspar",https://d-nb.info/gnd/119688875
4,Philosophische Fakultät der Berliner Universität,https://d-nb.info/gnd/1086834968
4,"Spindler, Johannes Christoph",https://d-nb.info/gnd/1119263506
4,"Hausmann, David",https://d-nb.info/gnd/1095552244
4,"Lemmen, Wilhelm Ignatius von",https://d-nb.info/gnd/111428727X
4,"Young, Thomas",https://d-nb.info/gnd/118808184
4,"Schultz, Wolfgang Lorenz",https://d-nb.info/gnd/1114287229
4,Johann Arnold Ebert,https://d-nb.info/gnd/100116523
4,[Christoph] Pyramius,https://d-nb.info/gnd/103745939
4,Friedrich Rückert,https://d-nb.info/gnd/118603817
4,"Pfannenschmidt, Zacharias",https://d-nb.info/gnd/138482373
4,"Weber, Alexander von",https://d-nb.info/gnd/1068389397
4,Philipp Konrad Marheineke,https://d-nb.info/gnd/118993895
4,Friedrich Wilhelm Gotter,https://d-nb.info/gnd/118540939
4,Gerhard Ahasverus (Graf) von Lehndorff,https://d-nb.info/gnd/123768101
4,Johann Jakob Mnioch,https://d-nb.info/gnd/117066028
4,"Pourfour DuPetit, François",https://d-nb.info/gnd/1052878628
4,"Sieber, Ferdinand",https://d-nb.info/gnd/1036758699
4,Wilhelm Grimm,https://d-nb.info/gnd/118542265
4,"Calzolari, Hieronymo",https://d-nb.info/gnd/1115511874
4,"Liliencron, Anna von",https://d-nb.info/gnd/117005320
4,"Seckendorff, Philipp Heinrich Robert von",https://d-nb.info/gnd/1116961016
4,"Kirchmann, Johann",https://d-nb.info/gnd/123847737
4,Gottfried Behrndt,https://d-nb.info/gnd/100054102
4,Joseph Görres,https://d-nb.info/gnd/11854019X
4,"Weinlein, Johann Christoph",https://d-nb.info/gnd/132151812
4,Johann Ernst Ludwig Kämmerer,https://d-nb.info/gnd/137672853
4,Johann Salomo Gottlieb Schocht,https://d-nb.info/gnd/1036932079
4,"Sommer, Johannes Caspar",https://d-nb.info/gnd/1118646274
4,Ludwig Gotthard Kosegarten,https://d-nb.info/gnd/11898618X
4,"Hanhart, Johann Ulrich",https://d-nb.info/gnd/1089754965
4,"Liebermann, August von",https://d-nb.info/gnd/117671754
4,Caroline von Günderrode,https://d-nb.info/gnd/118543202
4,Rudolf Hommel,https://d-nb.info/gnd/130569216
4,"Ramberg, J. F.",https://d-nb.info/gnd/108515663X
4,Hermann Karl Leonhardi,https://d-nb.info/gnd/116919612
4,"Franc, Johann",https://d-nb.info/gnd/1028949804
4,Karl Gregor von Knorring,https://d-nb.info/gnd/1070291315
4,"Zahn, Emilie",https://d-nb.info/gnd/116949031
4,Luise von Voss,https://d-nb.info/gnd/117746185
4,Renatus Leopold Christian Karl von Senckenberg,https://d-nb.info/gnd/100335101
4,"Richter, J. H.",https://d-nb.info/gnd/1096252813
4,"Wolff, Johann Philipp",https://d-nb.info/gnd/1136793429
4,"Hofmann, Johann",https://d-nb.info/gnd/11695146X
4,"Kaskel, Carl",https://d-nb.info/gnd/137717725
4,"Nauenburg, Gustav",https://d-nb.info/gnd/116898798
4,"Caroc, Hermann Alexander",https://d-nb.info/gnd/1070362514
4,"Rinder, Franz Andreas",https://d-nb.info/gnd/142974102
4,Christian Friedrich Daniel Schubart,https://d-nb.info/gnd/118610953
4,"Kleine, Hendrik Christiaan",https://d-nb.info/gnd/1096483971
3,"Buschmann, Martin Gerhard",https://d-nb.info/gnd/1115274996
3,"Henkel, Georg Andreas",https://d-nb.info/gnd/116709561
3,Anton Klein,https://d-nb.info/gnd/100303501
3,Adam Friedrich (von) Glafey,https://d-nb.info/gnd/100245846
3,Christoph Haller von Hallerstein,https://d-nb.info/gnd/136925839
3,"Henkel, Michael",https://d-nb.info/gnd/11670974X
3,Abbé Maximilian Stadler,https://d-nb.info/gnd/11875243X
3,"Nicolai, Gustav",https://d-nb.info/gnd/116995696
3,F. Arago,https://d-nb.info/gnd/118847767
3,"Ompteda, Georg von",https://d-nb.info/gnd/100813283
3,"Kellner, Hans Christoph",https://d-nb.info/gnd/1111905282
3,"Pfeil, Johann Christoph",https://d-nb.info/gnd/129207586
3,"Coiter, Volcher",https://d-nb.info/gnd/128678232
3,"Lechfeld, Joseph Ignatius von",https://d-nb.info/gnd/1113606843
3,"Müller, Johannes (Buchhändler)",https://d-nb.info/gnd/136073263
3,Georg Adam Reyher,https://d-nb.info/gnd/104224754
3,"Walter, August",https://d-nb.info/gnd/72163440
3,"Hoffmann, E. T. A.",https://d-nb.info/gnd/118552465
3,"Hacker, Johann Adam",https://d-nb.info/gnd/121180921
3,Otto von Guericke der Ältere,https://d-nb.info/gnd/11854330X
3,"Eberwein, Carl",https://d-nb.info/gnd/116332603
3,"Bosco y Gonzaga Mendoza, Joseph",https://d-nb.info/gnd/111258000X
3,Rektor [Johann Schwertfeger],https://d-nb.info/gnd/142499927
3,Heinrich XLII. Graf von Reuß-Schleiz,https://d-nb.info/gnd/104254262
3,"Bocquet, Johann",https://d-nb.info/gnd/1111132712
3,Gustav Friedrich Wilhelm Grossmann (Großmann),https://d-nb.info/gnd/118542648
3,Leopold August Wilhelm Dorotheus von Henning,http://d-nb.info/gnd/100162878
3,Johannes Opitz,https://d-nb.info/gnd/131756877
3,"Lambrecht, F. C.",https://d-nb.info/gnd/1113035617
3,"Schlammersdorf, Ludwig Georg Christoph von",https://d-nb.info/gnd/1019751029
3,"Müller von der Werra, Friedrich Conrad",https://d-nb.info/gnd/104265256
3,"Wilm, Nicolai von",https://d-nb.info/gnd/117395404
3,Robert Victor von Puttkamer,https://d-nb.info/gnd/116314338
3,"Edele, Julius",https://d-nb.info/gnd/137804644
3,"Fabricius, Christoph Carl",https://d-nb.info/gnd/1071616641
3,"Nebel, Daniel",https://d-nb.info/gnd/116901985
3,Carl Schlesinger,https://d-nb.info/gnd/1019587172
3,"Koch, Christoph Ludwig",https://d-nb.info/gnd/116264462
3,Hz.in Sibylle von Sachsen-Lauenburg,https://d-nb.info/gnd/136863140
3,"Hipp, Carl Friedrich",https://d-nb.info/gnd/116899484
3,"Lang, Georg",https://d-nb.info/gnd/1113110813
3,August von Kotzebue,https://d-nb.info/gnd/118565796
3,"Brandes, Edith",https://d-nb.info/gnd/116402164
3,"Lang, Johann Jacob",https://d-nb.info/gnd/1113116528
3,Gustav Scheu,https://d-nb.info/gnd/129263745
3,"Weyprecht, Karl",https://d-nb.info/gnd/117332895
3,"Weyse, Christoph Ernst Friedrich",https://d-nb.info/gnd/117333255
3,"Spies, Johann Christoph",https://d-nb.info/gnd/102864896
3,"Schröter, Karl",https://d-nb.info/gnd/1019749997
3,"Buttner, Johann Michael",https://d-nb.info/gnd/1115496328
3,"Fain, Agathon Jean François, baron",https://d-nb.info/gnd/116383666
3,"Toepler, Joseph",https://d-nb.info/gnd/11739310X
3,Christian Heinrich Schütze,https://d-nb.info/gnd/117141399
3,Ernst Anton August von Göchhausen,https://d-nb.info/gnd/116699124
3,Ludwig Ferdinand Huber,https://d-nb.info/gnd/118554077
3,"Jacobi, Carl",https://d-nb.info/gnd/121297748
3,Prosper Dondey-Dupré,https://d-nb.info/gnd/139962808
3,Ludwig Thuille,https://d-nb.info/gnd/118622404
3,"Ingersleben, Karl Heinrich Ludwig von (Oberpräsident der Rheinprovinz)",https://d-nb.info/gnd/117139203
3,"Stahl, Georg Ernst",https://d-nb.info/gnd/118752561
3,Henry Dawkins,https://d-nb.info/gnd/1025656229
3,Maria Regina Thomasius von Troschenreuth und Wiedersberg,https://d-nb.info/gnd/117350303
3,"Gail, Sophie, geb. Edmée Sophie Garre",https://d-nb.info/gnd/116338083
3,"Nees von Esenbeck, Theodor Friedrich Ludwig",https://d-nb.info/gnd/116905530
3,"Rau, Wolfgang Thomas",https://d-nb.info/gnd/116363509
3,"Wolff, Salomon Beer",https://d-nb.info/gnd/129155500
3,"Weber, August",https://d-nb.info/gnd/1114420689
3,"Klos, Johannes",https://d-nb.info/gnd/1112333649
3,"Holz, Arno",https://d-nb.info/gnd/118553216
3,"Göpel, Karl",https://d-nb.info/gnd/116705108
3,"Aepinus, Johannes",https://d-nb.info/gnd/116296283
3,"Roetenbeck, Johann",https://d-nb.info/gnd/103119981
3,Hans von Weißenbach,https://d-nb.info/gnd/119865661
3,"Leißner, Christoph Friedrich",https://d-nb.info/gnd/1114193445
3,"Arnswaldt, Christian Ludwig August von",https://d-nb.info/gnd/116352620
3,Robert Baldwin,https://d-nb.info/gnd/1112495754
3,Ludwig Josef Mertens-Schaaffhausen,https://d-nb.info/gnd/116907304
3,Caroline von Humboldt,https://d-nb.info/gnd/118554719
3,"Leipoldt, Johann Georg",https://d-nb.info/gnd/1114146447
3,Gf. Ernst zu Honstein,https://d-nb.info/gnd/1015779565
3,Johann Weidemann,https://d-nb.info/gnd/102554099
3,Göschensche Buchhandlung,https://d-nb.info/gnd/5332732-9
3,Thomas Wyse,https://d-nb.info/gnd/117349208
3,der Elektrizitäts-Aktiengesellschaft Schuckert,https://d-nb.info/gnd/55981-7
3,"Siber, Adam",https://d-nb.info/gnd/129069957
3,"Roncalli Parolino, Francesco",https://d-nb.info/gnd/100255841
3,Alexius Crosner,https://d-nb.info/gnd/128693517
3,"Steigerthal, Johann Georg",https://d-nb.info/gnd/121387933
3,Samuel Christoph Abraham Lütkemüller,https://d-nb.info/gnd/101138245
3,Karl Wilhelm Wutzer,https://d-nb.info/gnd/117347663
3,August Otto Johann Georg von Harlem,http://d-nb.info/gnd/1026762219
3,"Ambros, August Wilhelm",https://d-nb.info/gnd/116297506
3,"Kalkbrenner, Friedrich",https://d-nb.info/gnd/118559559
3,"Schöler, Friedrich",https://d-nb.info/gnd/1112101543
3,"Krämer, Wilhelm",https://d-nb.info/gnd/1070637637
3,"Hz. Franz von Sachsen, Egern und Westfalen",https://d-nb.info/gnd/138777098
3,"Bauer, Johann Jacob",https://d-nb.info/gnd/141566264
3,Friedrich Wilhelm Hagen,https://d-nb.info/gnd/116378786
3,"Schrenck, Albert Philibert von",https://d-nb.info/gnd/1035137143
3,"Michelotti, Pietro Antonio",https://d-nb.info/gnd/102552517
3,"Williams, Helen Maria",https://d-nb.info/gnd/119156164
3,"Alopaeus, David Maximowitsch",https://d-nb.info/gnd/129180440
3,Richard Pressburger,https://d-nb.info/gnd/116282673
3,Ernst von der Malsburg,https://d-nb.info/gnd/116715081
3,Adam Struensee,https://d-nb.info/gnd/117348120
3,Carl Gottlob von Burgsdorff,https://d-nb.info/gnd/12127229X
3,"Herzfeld, Marie",https://d-nb.info/gnd/119543559
3,"Göschen, Wilhelm Heinrich",https://d-nb.info/gnd/136044700
3,"Lentz, Maria Margaretha",https://d-nb.info/gnd/1114509914
3,"Fürer, Georg",https://d-nb.info/gnd/1019731109
3,James Prinsep,https://d-nb.info/gnd/116290749
3,"Wiesner, Julius",https://d-nb.info/gnd/117369705
3,"Spangenberg, Johann Friedrich",https://d-nb.info/gnd/1118764536
3,Theodor Ludwig Lau,https://d-nb.info/gnd/118570072
3,"Rheticus, Georg Joachim",https://d-nb.info/gnd/119499215
3,"Buddeus, ...",https://d-nb.info/gnd/109682681X
3,"Papion du Château, Pierre Nicolas, baron",https://d-nb.info/gnd/130297135
3,"Riese, Andreas",https://d-nb.info/gnd/1096515156
3,Lepsius,https://d-nb.info/gnd/118727699
3,Johann Daniel Engelhard,https://d-nb.info/gnd/100122973
3,George Adalbert von Mülverstedt,https://d-nb.info/gnd/117172839
3,"Zahn, Wilhelm Johann Karl",https://d-nb.info/gnd/116949651
3,"Weber, Marion v.",https://d-nb.info/gnd/1201167795
3,"Möller, Johann Heinrich",https://d-nb.info/gnd/138394911
3,"Becker, August Wilhelm",https://d-nb.info/gnd/120374404
3,Hermann Brockhaus,https://d-nb.info/gnd/116552611
3,Franz Karl von Hompesch-Bollheim,https://d-nb.info/gnd/116977183
3,Christian Gottfried Daniel Nees von Esenbeck,https://d-nb.info/gnd/119263297
3,Henriette von Arnstein,https://d-nb.info/gnd/118809695
3,"Mieg, Johann Rudolph",https://d-nb.info/gnd/104138556
3,Jacob Huckel,https://d-nb.info/gnd/1026830214
3,Gf. Wilhelm IV. von Henneberg-Schleusingen,https://d-nb.info/gnd/119319217
3,"Robinson, Joseph",https://d-nb.info/gnd/116577800
3,"Ribittus, Joannes",https://d-nb.info/gnd/1096207427
3,"Raphaeli, ...",https://d-nb.info/gnd/1085205762
3,Karl Wilhelm Ettinger,https://d-nb.info/gnd/13022636X
3,Franz Leschnitzer,https://d-nb.info/gnd/116948272
3,Karl Heinrich von Seibt (?),https://d-nb.info/gnd/120530872
3,"Guerrier de Dumast, Prosper",https://d-nb.info/gnd/136395600
3,"Hauptmann, Marie",https://d-nb.info/gnd/116534818
3,Johannes Stapfer,https://d-nb.info/gnd/138500290
3,"Yates, James",https://d-nb.info/gnd/116944153
3,"Barner, Samuel",https://d-nb.info/gnd/109778858X
3,Philipp Wilhelm Gottlieb Hausleutner,https://d-nb.info/gnd/116539984
3,"Chrysander, Friedrich",https://d-nb.info/gnd/118816098
3,"Engländer, Georg",https://d-nb.info/gnd/13014522X
3,Johann Heinrich Pestalozzi,https://d-nb.info/gnd/118592912
3,Rudolph Genée,https://d-nb.info/gnd/116542020
3,Georg Wilhelm Freytag,https://d-nb.info/gnd/100126707
3,Hans Löser (Hofmeister des Hz. Moritz),https://d-nb.info/gnd/137852908
3,Johann Arnold von Clermont,https://d-nb.info/gnd/116544147
3,Jean Paul Friedrich Richter,https://d-nb.info/gnd/1205166688
3,"Penne, J. C.",https://d-nb.info/gnd/1097275833
3,"Pirckheimer, Willibald",https://d-nb.info/gnd/118594605
3,"Zußner, Adam",https://d-nb.info/gnd/120478129
3,"Grote, Georg von",https://d-nb.info/gnd/1097228924
3,"Havenreuter, Johann Ludwig",https://d-nb.info/gnd/116550473
3,"Crugerus, Henricus Christianus",https://d-nb.info/gnd/120427311
3,"Fischer, Ernst Gottfried",https://d-nb.info/gnd/116551445
3,"Reinhard, Franz Volkmar",https://d-nb.info/gnd/118599372
3,"Rhegius, Urbanus",https://d-nb.info/gnd/118600796
3,"Mechetti, Pietro",https://d-nb.info/gnd/11697673X
3,Johann Balthasar Schmidt,https://d-nb.info/gnd/1012512045
3,Marie Louise (Luise) Wilhelmine von Wied-Neuwied (geb. Gräfin von Sayn-Wittgenstein-Berleburg),https://d-nb.info/gnd/173289088
3,Johann Christian August Steingrüber,https://d-nb.info/gnd/142094897
3,Ernst Wolf,https://d-nb.info/gnd/11880698X
3,"Burser, Joachim",https://d-nb.info/gnd/1089094841
3,"Cailhava, Jean-François",https://d-nb.info/gnd/10006602X
3,Alois Flir,https://d-nb.info/gnd/116616121
3,"Slevogt, Johann Georg",https://d-nb.info/gnd/142153052
3,"Gjellerup, Karl",https://d-nb.info/gnd/116618868
3,George Augustus Frederick Fitzclarence of Munster,https://d-nb.info/gnd/117186171
3,Anton Andreas Meyer (André Meyer?),https://d-nb.info/gnd/1089184204
3,Jacob Elsner,https://d-nb.info/gnd/130449903
3,"Bélanger, Charles",https://d-nb.info/gnd/1089273274
3,Sergej Semenovic Uvarov,https://d-nb.info/gnd/120180502
3,Heinrich von Bünau,https://d-nb.info/gnd/100061753
3,Johann Friedrich Schink,https://d-nb.info/gnd/118607774
3,"Wieck, Friedrich",https://d-nb.info/gnd/118767755
3,"Böhm, Anton",https://d-nb.info/gnd/130812617
3,Friedrich Immanuel Niethammer,https://d-nb.info/gnd/118734865
3,"Auguste, Hessen-Kassel, Kurfürstin",https://d-nb.info/gnd/119314088
3,"Focke, Christian",https://d-nb.info/gnd/116633565
3,John Murray,https://d-nb.info/gnd/117187666
3,"Mattioli, Pietro Andrea",https://d-nb.info/gnd/118731912
3,"Pröpper, Lovica von",https://d-nb.info/gnd/173259456
3,"Hohnstock, Carl",https://d-nb.info/gnd/116959568
3,Gottlieb Wernsdorff,https://d-nb.info/gnd/104136545
3,"Cazan, Joseph Anton von",https://d-nb.info/gnd/100994024
3,"Deinlein, Georg Friedrich",https://d-nb.info/gnd/101622333
3,Berthold Viertel,https://d-nb.info/gnd/118768395
3,"Vestner, Andreas",https://d-nb.info/gnd/118768255
3,"Recknagel, Johann Paul",https://d-nb.info/gnd/1088789684
3,"Alemann, Dietrich Anton",https://d-nb.info/gnd/1091107637
3,"Rodenberg, Julius",https://d-nb.info/gnd/118601709
3,Johann Reinhold Grube,https://d-nb.info/gnd/130521612
3,Anton Theodor Heinrich Schweizer (Schweitzer),https://d-nb.info/gnd/119296225
3,"Talma, François-Joseph",https://d-nb.info/gnd/117198838
3,"Schilling, Martin",https://d-nb.info/gnd/102707247X
3,"Hammerer, Johannes Andreas",https://d-nb.info/gnd/120150107
3,"Lachner, Ignaz",https://d-nb.info/gnd/116640243
3,"Friedrich Wilhelm Constantin Hohenzollern-Hechingen, Fürst",https://d-nb.info/gnd/116957212
3,"Crawfurd, John",https://d-nb.info/gnd/100094546
3,"Kupffer, Carl Heinrich",https://d-nb.info/gnd/136602002
3,Sophie Haibel,https://d-nb.info/gnd/130841102
3,Caspar von Schönberg zum Purschenstein,https://d-nb.info/gnd/1193065216
3,Graf Philipp Ernst von Schaumburg-Lippe,https://d-nb.info/gnd/137838638
3,"Hemmerich, Cornelius Henry",https://d-nb.info/gnd/1098430999
3,"Stockhausen, Friedrich Wilhelm",https://d-nb.info/gnd/129316350
3,Nikolaus Perenot,https://d-nb.info/gnd/118718452
3,"Heine, Johann Georg",https://d-nb.info/gnd/119519623
3,"Medmann, Peter",https://d-nb.info/gnd/1035093863
3,Johann Georg Kulpis,https://d-nb.info/gnd/100212204
3,"Orloff, Grégoire, comte de",https://d-nb.info/gnd/121666298
3,"Capellen, Godert Alexander Gerard Philip Baron van der",https://d-nb.info/gnd/116447338
3,"Albers, Heinrich Christian",https://d-nb.info/gnd/100005594
3,"Wessel, Christian Rudolph",https://d-nb.info/gnd/117313556
3,"Luther, Katharina",https://d-nb.info/gnd/118575430
3,"Nesselrode, Franz von",https://d-nb.info/gnd/138043043
3,Abt Paul [Bachmann] des Zisterzienserklosters Zella,https://d-nb.info/gnd/100013945
3,"Linné, Carl von",https://d-nb.info/gnd/118573349
3,Gottfried Reyger,https://d-nb.info/gnd/116457988
3,Christian Friedrich Weichmann,https://d-nb.info/gnd/119519224
3,Johann Laurentius Holderrieder,https://d-nb.info/gnd/172141583
3,"Le Dran, Henry François",https://d-nb.info/gnd/100187684
3,"Rabe, Gottlieb",https://d-nb.info/gnd/131595350
3,Wolfgang von Werthern,https://d-nb.info/gnd/117307173
3,"Saxo, Albert Günther",https://d-nb.info/gnd/1102256943
3,"Sauter, Christoph Willem",https://d-nb.info/gnd/1102252794
3,"Gumppenberg, Hanns von",https://d-nb.info/gnd/118719491
3,"Jerussient, Pierre",https://d-nb.info/gnd/1103835726
3,Wenzeslaus Linck,https://d-nb.info/gnd/118573063
3,"Hauptmann, Benvenuto",https://d-nb.info/gnd/116528249
3,Friedrich Gedicke,https://d-nb.info/gnd/104067810
3,dem Senat der Universität München,https://d-nb.info/gnd/16172375-5
3,Johann Gustav Gottlieb Büsching,https://d-nb.info/gnd/117144398
3,Jakob Michael Reinhold Lenz,https://d-nb.info/gnd/118571656
3,"Böhme, Johann August (Musikverlag) (Inhaber: Justus Eduard Böhme)",https://d-nb.info/gnd/1073406628
3,Melchior Hemken,https://d-nb.info/gnd/11669369X
3,Franz Michael Leuchsenring,https://d-nb.info/gnd/118572172
3,"Kurzbauer, Ivo",https://d-nb.info/gnd/1108330770
3,"Schenck, Georg",https://d-nb.info/gnd/1107196477
