key,hash_id,cor_title,place_sender_name,place_sender_ref,sender_name,sender_ref,place_receiver_name,place_receiver_ref,receiver_name,receiver_ref,year,lat_x,long_x,name_x,country_code_x,lat_y,long_y,name_y,country_code_y,distance,path,path_count,path_norm
gen_id__62,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,Abbazia,https://sws.geonames.org/3163828/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,New York,https://sws.geonames.org/5128581/,Eugen Deimel,https://d-nb.info/gnd/124896847,1900,45.03333,6.83333,Abbazia,IT,40.71427,-74.00597,New York,US,6338.480191178563,https://sws.geonames.org/3163828/__https://sws.geonames.org/5128581/,1,0.0
gen_id__63,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,Rom,https://sws.geonames.org/3169070/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,New York,https://sws.geonames.org/5128581/,Eugen Deimel,https://d-nb.info/gnd/124896847,1901,41.89193,12.51133,Rome,IT,40.71427,-74.00597,New York,US,6909.170687422907,https://sws.geonames.org/3169070/__https://sws.geonames.org/5128581/,1,0.0
gen_id__65,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,"Vahrn bei
                        Brixen",https://sws.geonames.org/3164691/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,"New
                        York",https://sws.geonames.org/5128581/,Eugen Deimel,https://d-nb.info/gnd/124896847,1901,46.73901,11.63749,Vahrn,IT,40.71427,-74.00597,New York,US,6582.1502499487615,https://sws.geonames.org/3164691/__https://sws.geonames.org/5128581/,1,0.0
gen_id__84,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,Long Island,https://sws.geonames.org/5125125/,Eugen Deimel,https://d-nb.info/gnd/124896847,Wien,https://sws.geonames.org/2761369/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,1911,40.74482,-73.94875,Long Island City,US,48.20849,16.37208,Vienna,AT,6808.49287687623,https://sws.geonames.org/5125125/__https://sws.geonames.org/2761369/,2,8.942944017170452e-05
gen_id__86,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,"El Paso, Texas",https://sws.geonames.org/5520993/,Jenny Deimel,unbekannt,"Long Island, New
                        York",https://sws.geonames.org/5125125/,Eugen Deimel,https://d-nb.info/gnd/124896847,1911,31.75872,-106.48693,El Paso,US,40.74482,-73.94875,Long Island City,US,3068.979128573796,https://sws.geonames.org/5520993/__https://sws.geonames.org/5125125/,1,0.0
gen_id__88,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,"Jamaica, New York",https://sws.geonames.org/5122520/,Eugen Deimel,https://d-nb.info/gnd/124896847,Wien,https://sws.geonames.org/2761369/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,1912,40.69149,-73.80569,Jamaica,US,48.20849,16.37208,Vienna,AT,6803.1220978820165,https://sws.geonames.org/5122520/__https://sws.geonames.org/2761369/,30,0.0025934537649794
gen_id__89,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,Venedig,https://sws.geonames.org/3164603/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,"Jamaica, New York",https://sws.geonames.org/5122520/,Eugen Deimel,https://d-nb.info/gnd/124896847,1912,45.43713,12.33265,Venice,IT,40.69149,-73.80569,Jamaica,US,6686.672770303645,https://sws.geonames.org/3164603/__https://sws.geonames.org/5122520/,1,0.0
gen_id__92,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,Wien,https://sws.geonames.org/2761369/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,"Jamaica, New York",https://sws.geonames.org/5122520/,Eugen Deimel,https://d-nb.info/gnd/124896847,1912,48.20849,16.37208,Vienna,AT,40.69149,-73.80569,Jamaica,US,6803.1220978820165,https://sws.geonames.org/2761369/__https://sws.geonames.org/5122520/,11,0.000894294401717
gen_id__113,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,florenz,https://sws.geonames.org/3176959/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,"Jamaica,
                        New York",https://sws.geonames.org/5122520/,Eugen Deimel,https://d-nb.info/gnd/124896847,1914,43.77925,11.24626,Florence,IT,40.69149,-73.80569,Jamaica,US,6701.507658078178,https://sws.geonames.org/3176959/__https://sws.geonames.org/5122520/,1,0.0
gen_id__114,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,amsterdam,https://sws.geonames.org/2759794/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,"Jamaica,
                        New York",https://sws.geonames.org/5122520/,Eugen Deimel,https://d-nb.info/gnd/124896847,1914,52.37403,4.88969,Amsterdam,NL,40.69149,-73.80569,Jamaica,US,5866.735291992938,https://sws.geonames.org/2759794/__https://sws.geonames.org/5122520/,1,0.0
gen_id__133,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,Wien,https://sws.geonames.org/2761369/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,"Brooklyn, New York",https://sws.geonames.org/5110302/,Eugen Deimel,https://d-nb.info/gnd/124896847,1915,48.20849,16.37208,Vienna,AT,40.6501,-73.94958,Brooklyn,US,6815.365972156601,https://sws.geonames.org/2761369/__https://sws.geonames.org/5110302/,6,0.0004471472008585
gen_id__134,2003_Deimel_Schnitzler,Heinz P. Adamek (Hg.): In die Neue Welt... Arthur Schnitzler - Eugen Deimel. Briefwechsel. Holzhausen Verlag: Wien 2003,"Brooklyn, New York",https://sws.geonames.org/5110302/,Eugen Deimel,https://d-nb.info/gnd/124896847,Wien,https://sws.geonames.org/2761369/,Arthur Schnitzler,https://d-nb.info/gnd/118609807,1915,40.6501,-73.94958,Brooklyn,US,48.20849,16.37208,Vienna,AT,6815.365972156601,https://sws.geonames.org/5110302/__https://sws.geonames.org/2761369/,11,0.000894294401717
gen_id__2,2004_In-Reife-und-Ueberreife,"Peter Michael Braunwarth: In Reife und Überreife. In: Die Presse, 25.9.2004, Spectrum, IV.",Wien,https://sws.geonames.org/2761369/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,München,https://sws.geonames.org/2867714/,"Noder, Anton Alfred",https://d-nb.info/gnd/118803204,1926,48.20849,16.37208,Vienna,AT,48.13743,11.57549,Munich,DE,356.778663692401,https://sws.geonames.org/2761369/__https://sws.geonames.org/2867714/,22,0.0018780182436057
gen_id__0,2005_Nansen_Schnitzler,"Peter Nansen - Arthur Schnitzler: Ein Briefwechsel zweier Geistsverwandter. Hg. Karin Bang. In: Småskrifter fra CØNK, Nr. 9, 2005, S. 1-60. https://rucforsk.ruc.dk/ws/portalfiles/portal/40687325/coenksmaaskrifter9.pdf",Kopenhagen,https://sws.geonames.org/2618425/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,Kopenhagen,https://sws.geonames.org/2618425/,"Nansen, Peter",https://d-nb.info/gnd/116882670,1896,55.67594,12.56553,Copenhagen,DK,55.67594,12.56553,Copenhagen,DK,0.0,https://sws.geonames.org/2618425/__https://sws.geonames.org/2618425/,4,0.0002682883205151
gen_id__2,2005_Nansen_Schnitzler,"Peter Nansen - Arthur Schnitzler: Ein Briefwechsel zweier Geistsverwandter. Hg. Karin Bang. In: Småskrifter fra CØNK, Nr. 9, 2005, S. 1-60. https://rucforsk.ruc.dk/ws/portalfiles/portal/40687325/coenksmaaskrifter9.pdf",Skodsborg,https://sws.geonames.org/2613685/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,Kopenhagen,https://sws.geonames.org/2618425/,"Nansen, Peter",https://d-nb.info/gnd/116882670,1896,55.8225,12.57324,Skodsborg,DK,55.67594,12.56553,Copenhagen,DK,16.32477025503801,https://sws.geonames.org/2613685/__https://sws.geonames.org/2618425/,1,0.0
gen_id__4,2005_Nansen_Schnitzler,"Peter Nansen - Arthur Schnitzler: Ein Briefwechsel zweier Geistsverwandter. Hg. Karin Bang. In: Småskrifter fra CØNK, Nr. 9, 2005, S. 1-60. https://rucforsk.ruc.dk/ws/portalfiles/portal/40687325/coenksmaaskrifter9.pdf",Wien,https://sws.geonames.org/2761369/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,Kopenhagen,https://sws.geonames.org/2618425/,"Nansen, Peter",https://d-nb.info/gnd/116882670,1897,48.20849,16.37208,Vienna,AT,55.67594,12.56553,Copenhagen,DK,870.7926579272919,https://sws.geonames.org/2761369/__https://sws.geonames.org/2618425/,25,0.0021463065641209
gen_id__5,2005_Nansen_Schnitzler,"Peter Nansen - Arthur Schnitzler: Ein Briefwechsel zweier Geistsverwandter. Hg. Karin Bang. In: Småskrifter fra CØNK, Nr. 9, 2005, S. 1-60. https://rucforsk.ruc.dk/ws/portalfiles/portal/40687325/coenksmaaskrifter9.pdf",Kopenhagen,https://sws.geonames.org/2618425/,"Nansen, Peter",https://d-nb.info/gnd/116882670,Wien,https://sws.geonames.org/2761369/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,1897,55.67594,12.56553,Copenhagen,DK,48.20849,16.37208,Vienna,AT,870.7926579272919,https://sws.geonames.org/2618425/__https://sws.geonames.org/2761369/,36,0.0031300304060096
gen_id__6,2005_Nansen_Schnitzler,"Peter Nansen - Arthur Schnitzler: Ein Briefwechsel zweier Geistsverwandter. Hg. Karin Bang. In: Småskrifter fra CØNK, Nr. 9, 2005, S. 1-60. https://rucforsk.ruc.dk/ws/portalfiles/portal/40687325/coenksmaaskrifter9.pdf",Bad Ischl,https://sws.geonames.org/2782052/,"Goldmann, Paul",https://d-nb.info/gnd/116755105,Kopenhagen,https://sws.geonames.org/2618425/,"Nansen, Peter",https://d-nb.info/gnd/116882670,1897,47.71109,13.61893,Bad Ischl,AT,55.67594,12.56553,Copenhagen,DK,889.1384828413778,https://sws.geonames.org/2782052/__https://sws.geonames.org/2618425/,3,0.0001788588803434
gen_id__16,2005_Nansen_Schnitzler,"Peter Nansen - Arthur Schnitzler: Ein Briefwechsel zweier Geistsverwandter. Hg. Karin Bang. In: Småskrifter fra CØNK, Nr. 9, 2005, S. 1-60. https://rucforsk.ruc.dk/ws/portalfiles/portal/40687325/coenksmaaskrifter9.pdf",Semmering,https://sws.geonames.org/2765170/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,Kopenhagen,https://sws.geonames.org/2618425/,"Nansen, Peter",https://d-nb.info/gnd/116882670,1906,47.63347,15.82993,Semmering,AT,55.67594,12.56553,Copenhagen,DK,922.6175116541478,https://sws.geonames.org/2765170/__https://sws.geonames.org/2618425/,1,0.0
gen_id__1,2005_Schnitzler_Linden,"Arthur Schnitzler, Gustaf Linden: Ein Briefwechsel. 1907–1929, Wien: Edition Praesens 2005 (Wechselbeziehungen Österreich-Norden, Band 7).",Wien,https://sws.geonames.org/2761369/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,Stockholm,https://sws.geonames.org/2673730/,"Linden, Gustaf",https://d-nb.info/gnd/117024562,1907,48.20849,16.37208,Vienna,AT,59.32938,18.06871,Stockholm,SE,1242.6919147447927,https://sws.geonames.org/2761369/__https://sws.geonames.org/2673730/,48,0.0042031836880701
gen_id__42,2005_Schnitzler_Linden,"Arthur Schnitzler, Gustaf Linden: Ein Briefwechsel. 1907–1929, Wien: Edition Praesens 2005 (Wechselbeziehungen Österreich-Norden, Band 7).",Gardone,https://sws.geonames.org/3176312/,"Linden, Gustaf",https://d-nb.info/gnd/117024562,Wien,https://sws.geonames.org/2761369/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,1921,45.62396,10.56682,Gardone Riviera,IT,48.20849,16.37208,Vienna,AT,527.1338670734599,https://sws.geonames.org/3176312/__https://sws.geonames.org/2761369/,1,0.0
gen_id__67,2005_Schnitzler_Linden,"Arthur Schnitzler, Gustaf Linden: Ein Briefwechsel. 1907–1929, Wien: Edition Praesens 2005 (Wechselbeziehungen Österreich-Norden, Band 7).",Stockholm,https://sws.geonames.org/2673730/,"Linden, Gustaf",https://d-nb.info/gnd/117024562,Kopenhagen,https://sws.geonames.org/2618425/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,1923,59.32938,18.06871,Stockholm,SE,55.67594,12.56553,Copenhagen,DK,523.4757961659287,https://sws.geonames.org/2673730/__https://sws.geonames.org/2618425/,3,0.0001788588803434
gen_id__79,2005_Schnitzler_Linden,"Arthur Schnitzler, Gustaf Linden: Ein Briefwechsel. 1907–1929, Wien: Edition Praesens 2005 (Wechselbeziehungen Österreich-Norden, Band 7).",Oslo,https://sws.geonames.org/3143244/,"Linden, Gustaf",https://d-nb.info/gnd/117024562,Wien,https://sws.geonames.org/2761369/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,1924,59.91273,10.74609,Oslo,NO,48.20849,16.37208,Vienna,AT,1352.624416037938,https://sws.geonames.org/3143244/__https://sws.geonames.org/2761369/,1,0.0
gen_id__83,2005_Schnitzler_Linden,"Arthur Schnitzler, Gustaf Linden: Ein Briefwechsel. 1907–1929, Wien: Edition Praesens 2005 (Wechselbeziehungen Österreich-Norden, Band 7).",Berlin,https://sws.geonames.org/2950159/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,Stockholm,https://sws.geonames.org/2673730/,"Linden, Gustaf",https://d-nb.info/gnd/117024562,1925,52.52437,13.41053,Berlin,DE,59.32938,18.06871,Stockholm,SE,811.2123528043372,https://sws.geonames.org/2950159/__https://sws.geonames.org/2673730/,4,0.0002682883205151
gen_id__86,2005_Schnitzler_Linden,"Arthur Schnitzler, Gustaf Linden: Ein Briefwechsel. 1907–1929, Wien: Edition Praesens 2005 (Wechselbeziehungen Österreich-Norden, Band 7).",Celerina,https://sws.geonames.org/2661241/,"Schnitzler, Arthur",https://d-nb.info/gnd/118609807,Stockholm,https://sws.geonames.org/2673730/,"Linden, Gustaf",https://d-nb.info/gnd/117024562,1925,46.51217,9.85794,Celerina,CH,59.32938,18.06871,Stockholm,SE,1526.8017870252363,https://sws.geonames.org/2661241/__https://sws.geonames.org/2673730/,1,0.0
gen_id__0,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Berlin,https://sws.geonames.org/2950159/,"Brahm, Otto",https://d-nb.info/gnd/118514245,Friedrichshagen,https://sws.geonames.org/2924577/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1890,52.52437,13.41053,Berlin,DE,52.45052,13.62463,Friedrichshagen,DE,16.704830984643344,https://sws.geonames.org/2950159/__https://sws.geonames.org/2924577/,230,0.0204793417993203
gen_id__1,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Norderney,https://sws.geonames.org/2862042/,"Brahm, Otto",https://d-nb.info/gnd/118514245,Friedrichshagen,https://sws.geonames.org/2924577/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1890,53.71535,7.24042,Norderney,DE,52.45052,13.62463,Friedrichshagen,DE,450.1723166757747,https://sws.geonames.org/2862042/__https://sws.geonames.org/2924577/,2,8.942944017170452e-05
gen_id__5,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Hamburg,https://sws.geonames.org/2911298/,"Brahm, Otto",https://d-nb.info/gnd/118514245,Friedrichshagen,https://sws.geonames.org/2924577/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1890,53.55073,9.99302,Hamburg,DE,52.45052,13.62463,Friedrichshagen,DE,272.784849586907,https://sws.geonames.org/2911298/__https://sws.geonames.org/2924577/,13,0.0010731532820604
gen_id__7,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Berlin,https://sws.geonames.org/2950159/,"Brahm, Otto",https://d-nb.info/gnd/118514245,Berlin,https://sws.geonames.org/2950159/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1890,52.52437,13.41053,Berlin,DE,52.52437,13.41053,Berlin,DE,0.0,https://sws.geonames.org/2950159/__https://sws.geonames.org/2950159/,1684,0.1505097478089787
gen_id__16,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Schreiberhau,https://sws.geonames.org/3083677/,"Brahm, Otto",https://d-nb.info/gnd/118514245,Friedrichshagen,https://sws.geonames.org/2924577/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1891,50.82567,15.52274,Szklarska Poręba,PL,52.45052,13.62463,Friedrichshagen,DE,223.47726525159587,https://sws.geonames.org/3083677/__https://sws.geonames.org/2924577/,58,0.0050974780897871
gen_id__23,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Montreux,https://sws.geonames.org/2659601/,"Brahm, Otto",https://d-nb.info/gnd/118514245,Friedrichshagen,https://sws.geonames.org/2924577/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1891,46.43301,6.91143,Montreux,CH,52.45052,13.62463,Friedrichshagen,DE,826.8405169387818,https://sws.geonames.org/2659601/__https://sws.geonames.org/2924577/,1,0.0
gen_id__41,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Berlin,https://sws.geonames.org/2950159/,"Schlenther, Paula",https://d-nb.info/gnd/117697389,Schreiberhau,https://sws.geonames.org/3083677/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,conj,52.52437,13.41053,Berlin,DE,50.82567,15.52274,Szklarska Poręba,PL,238.8690779118853,https://sws.geonames.org/2950159/__https://sws.geonames.org/3083677/,9,0.0007154355213736
gen_id__43,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Friedenau,https://sws.geonames.org/2924770/,"Krebs, Carl",https://d-nb.info/gnd/116529512,Friedrichshagen,https://sws.geonames.org/2924577/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1911,52.47133,13.32813,Friedenau,DE,52.45052,13.62463,Friedrichshagen,DE,20.28581717550558,https://sws.geonames.org/2924770/__https://sws.geonames.org/2924577/,1,0.0
gen_id__46,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",Berlin,https://sws.geonames.org/2950159/,"Wasmuth, Ernst",https://d-nb.info/gnd/117148318,Köln,https://sws.geonames.org/2886242/,"Bölsche, Karl",https://d-nb.info/gnd/116223669,1885,52.52437,13.41053,Berlin,DE,50.93333,6.95,Cologne,DE,479.97944911108897,https://sws.geonames.org/2950159/__https://sws.geonames.org/2886242/,6,0.0004471472008585
gen_id__47,2010_Boelsche_Freie-Buehne,"Wilhelm Bölsche. Briefwechsel mit Autoren der Freien Bühne. Hrsg. von Gerd-Hermann Susen. Berlin: Weidler Buchverlag 2010, ISBN 978-3-89693-266-2",München,https://sws.geonames.org/2867714/,"Bernstein, Max",https://d-nb.info/gnd/119257408,Berlin,https://sws.geonames.org/2950159/,"Bölsche, Wilhelm",https://d-nb.info/gnd/118512706,1891,48.13743,11.57549,Munich,DE,52.52437,13.41053,Berlin,DE,505.1270710692435,https://sws.geonames.org/2867714/__https://sws.geonames.org/2950159/,112,0.0099266678590592
